state,utility_name,zip_code,month,year,number_of_disconnections
Washington,Puget Sound Energy Inc,98597,January,2019,32
Washington,Puget Sound Energy Inc,98922,January,2019,0
Washington,Puget Sound Energy Inc,98925,January,2019,0
Washington,Puget Sound Energy Inc,98926,January,2019,0
Washington,Puget Sound Energy Inc,98934,January,2019,0
Washington,Puget Sound Energy Inc,98940,January,2019,0
Washington,Puget Sound Energy Inc,98941,January,2019,0
Washington,Puget Sound Energy Inc,98943,January,2019,0
Washington,Puget Sound Energy Inc,98946,January,2019,0
Washington,Puget Sound Energy Inc,98001,July,2019,5
Washington,Puget Sound Energy Inc,98002,July,2019,207
Washington,Puget Sound Energy Inc,98003,July,2019,67
Washington,Puget Sound Energy Inc,98004,July,2019,96
Washington,Puget Sound Energy Inc,98005,July,2019,13
Washington,Puget Sound Energy Inc,98006,July,2019,13
Washington,Puget Sound Energy Inc,98007,July,2019,16
Washington,Puget Sound Energy Inc,98008,July,2019,1
Washington,Puget Sound Energy Inc,98010,July,2019,16
Washington,Puget Sound Energy Inc,98011,July,2019,17
Washington,Puget Sound Energy Inc,98012,July,2019,3
Washington,Puget Sound Energy Inc,98014,July,2019,0
Washington,Puget Sound Energy Inc,98019,July,2019,4
Washington,Puget Sound Energy Inc,98020,July,2019,2
Washington,Puget Sound Energy Inc,98021,July,2019,0
Washington,Puget Sound Energy Inc,98022,July,2019,37
Washington,Puget Sound Energy Inc,98023,July,2019,59
Washington,Puget Sound Energy Inc,98024,July,2019,0
Washington,Puget Sound Energy Inc,98026,July,2019,6
Washington,Northwest Natural Gas Company,98026,July,2019,0
Washington,Puget Sound Energy Inc,98027,July,2019,8
Washington,Puget Sound Energy Inc,98028,July,2019,26
Washington,Puget Sound Energy Inc,98029,July,2019,9
Washington,Puget Sound Energy Inc,98030,July,2019,107
Washington,Puget Sound Energy Inc,98031,July,2019,103
Washington,Puget Sound Energy Inc,98032,July,2019,117
Washington,Puget Sound Energy Inc,98033,July,2019,21
Washington,Puget Sound Energy Inc,98034,July,2019,25
Washington,Puget Sound Energy Inc,98036,July,2019,1
Washington,Puget Sound Energy Inc,98037,July,2019,1
Washington,Puget Sound Energy Inc,98038,July,2019,29
Washington,Puget Sound Energy Inc,98039,July,2019,1
Washington,Puget Sound Energy Inc,98040,July,2019,30
Washington,Puget Sound Energy Inc,98042,July,2019,15
Washington,Puget Sound Energy Inc,98043,July,2019,0
Washington,Puget Sound Energy Inc,98045,July,2019,0
Washington,Puget Sound Energy Inc,98047,July,2019,5
Washington,Puget Sound Energy Inc,98051,July,2019,5
Washington,Puget Sound Energy Inc,98052,July,2019,23
Washington,Puget Sound Energy Inc,98053,July,2019,5
Washington,Puget Sound Energy Inc,98055,July,2019,89
Washington,Puget Sound Energy Inc,98056,July,2019,102
Washington,Puget Sound Energy Inc,98057,July,2019,63
Washington,Puget Sound Energy Inc,98058,July,2019,50
Washington,Puget Sound Energy Inc,98059,July,2019,22
Washington,Puget Sound Energy Inc,98065,July,2019,0
Washington,Puget Sound Energy Inc,98068,July,2019,0
Washington,Puget Sound Energy Inc,98070,July,2019,0
Washington,Puget Sound Energy Inc,98072,July,2019,14
Washington,Puget Sound Energy Inc,98074,July,2019,0
Washington,Puget Sound Energy Inc,98075,July,2019,0
Washington,Puget Sound Energy Inc,98077,July,2019,0
Washington,Puget Sound Energy Inc,98087,July,2019,6
Washington,Puget Sound Energy Inc,98092,July,2019,102
Washington,Puget Sound Energy Inc,98101,July,2019,0
Washington,Puget Sound Energy Inc,98102,July,2019,1
Washington,Puget Sound Energy Inc,98103,July,2019,8
Washington,Puget Sound Energy Inc,98104,July,2019,1
Washington,Puget Sound Energy Inc,98105,July,2019,1
Washington,Puget Sound Energy Inc,98106,July,2019,4
Washington,Puget Sound Energy Inc,98107,July,2019,9
Washington,Puget Sound Energy Inc,98108,July,2019,29
Washington,Puget Sound Energy Inc,98109,July,2019,8
Washington,Puget Sound Energy Inc,98110,July,2019,16
Washington,Puget Sound Energy Inc,98112,July,2019,0
Washington,Puget Sound Energy Inc,98115,July,2019,0
Washington,Puget Sound Energy Inc,98116,July,2019,20
Washington,Puget Sound Energy Inc,98117,July,2019,14
Washington,Puget Sound Energy Inc,98118,July,2019,13
Washington,Northwest Natural Gas Company,98119,July,2019,0
Washington,Puget Sound Energy Inc,98119,July,2019,7
Washington,Puget Sound Energy Inc,98121,July,2019,5
Washington,Puget Sound Energy Inc,98122,July,2019,0
Washington,Puget Sound Energy Inc,98125,July,2019,0
Washington,Puget Sound Energy Inc,98126,July,2019,22
Washington,Northwest Natural Gas Company,98127,July,2019,0
Washington,Puget Sound Energy Inc,98133,July,2019,9
Washington,Puget Sound Energy Inc,98134,July,2019,0
Washington,Puget Sound Energy Inc,98136,July,2019,11
Washington,Puget Sound Energy Inc,98144,July,2019,16
Washington,Puget Sound Energy Inc,98146,July,2019,19
Washington,Puget Sound Energy Inc,98148,July,2019,13
Washington,Puget Sound Energy Inc,98155,July,2019,2
Washington,Puget Sound Energy Inc,98166,July,2019,12
Washington,Puget Sound Energy Inc,98168,July,2019,51
Washington,Puget Sound Energy Inc,98177,July,2019,11
Washington,Puget Sound Energy Inc,98178,July,2019,7
Washington,Puget Sound Energy Inc,98188,July,2019,84
Washington,Puget Sound Energy Inc,98198,July,2019,131
Washington,Puget Sound Energy Inc,98199,July,2019,19
Washington,Puget Sound Energy Inc,98201,July,2019,19
Washington,Puget Sound Energy Inc,98203,July,2019,20
Washington,Puget Sound Energy Inc,98204,July,2019,10
Washington,Puget Sound Energy Inc,98208,July,2019,1
Washington,Northwest Natural Gas Company,98208,July,2019,0
Washington,Puget Sound Energy Inc,98220,July,2019,0
Washington,Puget Sound Energy Inc,98221,July,2019,5
Washington,Puget Sound Energy Inc,98223,July,2019,0
Washington,Puget Sound Energy Inc,98224,July,2019,0
Washington,Puget Sound Energy Inc,98225,July,2019,65
Washington,Puget Sound Energy Inc,98226,July,2019,83
Washington,Puget Sound Energy Inc,98229,July,2019,52
Washington,Puget Sound Energy Inc,98230,July,2019,6
Washington,Puget Sound Energy Inc,98232,July,2019,6
Washington,Puget Sound Energy Inc,98233,July,2019,43
Washington,Puget Sound Energy Inc,98235,July,2019,1
Washington,Puget Sound Energy Inc,98236,July,2019,0
Washington,Puget Sound Energy Inc,98237,July,2019,0
Washington,Puget Sound Energy Inc,98238,July,2019,1
Washington,Puget Sound Energy Inc,98239,July,2019,0
Washington,Puget Sound Energy Inc,98240,July,2019,0
Washington,Puget Sound Energy Inc,98244,July,2019,3
Washington,Puget Sound Energy Inc,98247,July,2019,0
Washington,Puget Sound Energy Inc,98248,July,2019,9
Washington,Puget Sound Energy Inc,98249,July,2019,0
Washington,Puget Sound Energy Inc,98251,July,2019,0
Washington,Puget Sound Energy Inc,98252,July,2019,0
Washington,Puget Sound Energy Inc,98253,July,2019,0
Washington,Puget Sound Energy Inc,98255,July,2019,0
Washington,Puget Sound Energy Inc,98257,July,2019,3
Washington,Puget Sound Energy Inc,98258,July,2019,0
Washington,Puget Sound Energy Inc,98260,July,2019,0
Washington,Puget Sound Energy Inc,98262,July,2019,0
Washington,Puget Sound Energy Inc,98263,July,2019,0
Washington,Puget Sound Energy Inc,98264,July,2019,0
Washington,Puget Sound Energy Inc,98266,July,2019,1
Washington,Puget Sound Energy Inc,98267,July,2019,0
Washington,Puget Sound Energy Inc,98270,July,2019,19
Washington,Puget Sound Energy Inc,98271,July,2019,2
Washington,Puget Sound Energy Inc,98272,July,2019,8
Washington,Puget Sound Energy Inc,98273,July,2019,88
Washington,Puget Sound Energy Inc,98274,July,2019,26
Washington,Puget Sound Energy Inc,98275,July,2019,5
Washington,Puget Sound Energy Inc,98276,July,2019,0
Washington,Puget Sound Energy Inc,98277,July,2019,0
Washington,Puget Sound Energy Inc,98281,July,2019,0
Washington,Puget Sound Energy Inc,98284,July,2019,49
Washington,Puget Sound Energy Inc,98288,July,2019,0
Washington,Puget Sound Energy Inc,98290,July,2019,11
Washington,Puget Sound Energy Inc,98292,July,2019,0
Washington,Puget Sound Energy Inc,98294,July,2019,0
Washington,Puget Sound Energy Inc,98295,July,2019,0
Washington,Puget Sound Energy Inc,98296,July,2019,0
Washington,Northwest Natural Gas Company,98307,July,2019,0
Washington,Puget Sound Energy Inc,98310,July,2019,13
Washington,Puget Sound Energy Inc,98311,July,2019,25
Washington,Puget Sound Energy Inc,98312,July,2019,22
Washington,Puget Sound Energy Inc,98321,July,2019,33
Washington,Puget Sound Energy Inc,98323,July,2019,0
Washington,Puget Sound Energy Inc,98327,July,2019,1
Washington,Puget Sound Energy Inc,98332,July,2019,0
Washington,Puget Sound Energy Inc,98335,July,2019,0
Washington,Puget Sound Energy Inc,98337,July,2019,15
Washington,Puget Sound Energy Inc,98338,July,2019,8
Washington,Puget Sound Energy Inc,98340,July,2019,4
Washington,Puget Sound Energy Inc,98342,July,2019,2
Washington,Puget Sound Energy Inc,98345,July,2019,0
Washington,Puget Sound Energy Inc,98346,July,2019,14
Washington,Puget Sound Energy Inc,98353,July,2019,0
Washington,Puget Sound Energy Inc,98354,July,2019,2
Washington,Puget Sound Energy Inc,98359,July,2019,10
Washington,Puget Sound Energy Inc,98360,July,2019,18
Washington,Puget Sound Energy Inc,98366,July,2019,69
Washington,Puget Sound Energy Inc,98367,July,2019,28
Washington,Puget Sound Energy Inc,98370,July,2019,35
Washington,Puget Sound Energy Inc,98371,July,2019,30
Washington,Puget Sound Energy Inc,98372,July,2019,41
Washington,Puget Sound Energy Inc,98373,July,2019,73
Washington,Puget Sound Energy Inc,98374,July,2019,49
Washington,Puget Sound Energy Inc,98375,July,2019,31
Washington,Puget Sound Energy Inc,98380,July,2019,5
Washington,Puget Sound Energy Inc,98383,July,2019,28
Washington,Puget Sound Energy Inc,98385,July,2019,0
Washington,Puget Sound Energy Inc,98387,July,2019,31
Washington,Puget Sound Energy Inc,98388,July,2019,1
Washington,Puget Sound Energy Inc,98390,July,2019,25
Washington,Puget Sound Energy Inc,98391,July,2019,73
Washington,Puget Sound Energy Inc,98392,July,2019,4
Washington,Puget Sound Energy Inc,98402,July,2019,0
Washington,Puget Sound Energy Inc,98403,July,2019,1
Washington,Puget Sound Energy Inc,98404,July,2019,9
Washington,Puget Sound Energy Inc,98405,July,2019,15
Washington,Puget Sound Energy Inc,98406,July,2019,3
Washington,Puget Sound Energy Inc,98407,July,2019,21
Washington,Puget Sound Energy Inc,98408,July,2019,12
Washington,Puget Sound Energy Inc,98409,July,2019,32
Washington,Puget Sound Energy Inc,98418,July,2019,9
Washington,Puget Sound Energy Inc,98422,July,2019,9
Washington,Puget Sound Energy Inc,98424,July,2019,0
Washington,Puget Sound Energy Inc,98439,July,2019,3
Washington,Puget Sound Energy Inc,98443,July,2019,2
Washington,Puget Sound Energy Inc,98444,July,2019,8
Washington,Puget Sound Energy Inc,98445,July,2019,5
Washington,Puget Sound Energy Inc,98446,July,2019,0
Washington,Puget Sound Energy Inc,98465,July,2019,1
Washington,Puget Sound Energy Inc,98466,July,2019,9
Washington,Puget Sound Energy Inc,98467,July,2019,4
Washington,Puget Sound Energy Inc,98498,July,2019,30
Washington,Puget Sound Energy Inc,98499,July,2019,18
Washington,Puget Sound Energy Inc,98501,July,2019,129
Washington,Puget Sound Energy Inc,98502,July,2019,52
Washington,Puget Sound Energy Inc,98503,July,2019,68
Washington,Puget Sound Energy Inc,98506,July,2019,21
Washington,Puget Sound Energy Inc,98512,July,2019,42
Washington,Puget Sound Energy Inc,98513,July,2019,13
Washington,Puget Sound Energy Inc,98516,July,2019,15
Washington,Puget Sound Energy Inc,98530,July,2019,0
Washington,Puget Sound Energy Inc,98531,July,2019,0
Washington,Puget Sound Energy Inc,98532,July,2019,6
Washington,Puget Sound Energy Inc,98558,July,2019,0
Washington,Puget Sound Energy Inc,98568,July,2019,0
Washington,Puget Sound Energy Inc,98576,July,2019,3
Washington,Puget Sound Energy Inc,98579,July,2019,7
Washington,Puget Sound Energy Inc,98580,July,2019,7
Washington,Puget Sound Energy Inc,98589,July,2019,19
Washington,Puget Sound Energy Inc,98591,July,2019,0
Washington,Puget Sound Energy Inc,98596,July,2019,0
Washington,Puget Sound Energy Inc,98597,July,2019,58
Washington,Northwest Natural Gas Company,98601,July,2019,0
Washington,Northwest Natural Gas Company,98602,July,2019,0
Washington,Northwest Natural Gas Company,98604,July,2019,4
Washington,Northwest Natural Gas Company,98605,July,2019,1
Washington,Northwest Natural Gas Company,98606,July,2019,0
Washington,Northwest Natural Gas Company,98607,July,2019,2
Washington,Northwest Natural Gas Company,98610,July,2019,0
Washington,Northwest Natural Gas Company,98612,July,2019,0
Washington,Northwest Natural Gas Company,98617,July,2019,0
Washington,Northwest Natural Gas Company,98620,July,2019,0
Washington,Avista Utilities,98620,July,2019,1
Washington,Northwest Natural Gas Company,98626,July,2019,0
Washington,Northwest Natural Gas Company,98628,July,2019,0
Washington,Northwest Natural Gas Company,98629,July,2019,0
Washington,Northwest Natural Gas Company,98635,July,2019,0
Washington,Northwest Natural Gas Company,98639,July,2019,0
Washington,Northwest Natural Gas Company,98642,July,2019,1
Washington,Northwest Natural Gas Company,98648,July,2019,0
Washington,Avista Utilities,98648,July,2019,0
Washington,Northwest Natural Gas Company,98660,July,2019,4
Washington,Northwest Natural Gas Company,98661,July,2019,15
Washington,Northwest Natural Gas Company,98662,July,2019,15
Washington,Northwest Natural Gas Company,98663,July,2019,5
Washington,Northwest Natural Gas Company,98664,July,2019,16
Washington,Northwest Natural Gas Company,98665,July,2019,17
Washington,Northwest Natural Gas Company,98666,July,2019,0
Washington,Northwest Natural Gas Company,98668,July,2019,0
Washington,Northwest Natural Gas Company,98671,July,2019,6
Washington,Northwest Natural Gas Company,98672,July,2019,1
Washington,Northwest Natural Gas Company,98674,July,2019,0
Washington,Northwest Natural Gas Company,98675,July,2019,0
Washington,Northwest Natural Gas Company,98682,July,2019,18
Washington,Northwest Natural Gas Company,98683,July,2019,4
Washington,Northwest Natural Gas Company,98684,July,2019,6
Washington,Northwest Natural Gas Company,98685,July,2019,6
Washington,Northwest Natural Gas Company,98686,July,2019,10
Washington,Northwest Natural Gas Company,98762,July,2019,0
Washington,Avista Utilities,98857,July,2019,0
Washington,Northwest Natural Gas Company,98864,July,2019,0
Washington,Puget Sound Energy Inc,98922,July,2019,5
Washington,Puget Sound Energy Inc,98925,July,2019,0
Washington,Puget Sound Energy Inc,98926,July,2019,0
Washington,Puget Sound Energy Inc,98934,July,2019,0
Washington,Puget Sound Energy Inc,98940,July,2019,0
Washington,Puget Sound Energy Inc,98941,July,2019,0
Washington,Puget Sound Energy Inc,98943,July,2019,1
Washington,Puget Sound Energy Inc,98946,July,2019,0
Washington,Avista Utilities,99001,July,2019,4
Washington,Avista Utilities,99003,July,2019,1
Washington,Avista Utilities,99004,July,2019,11
Washington,Avista Utilities,99005,July,2019,4
Washington,Avista Utilities,99006,July,2019,5
Washington,Avista Utilities,99008,July,2019,0
Washington,Avista Utilities,99009,July,2019,2
Washington,Avista Utilities,99011,July,2019,0
Washington,Avista Utilities,99012,July,2019,2
Washington,Avista Utilities,99013,July,2019,5
Washington,Avista Utilities,99014,July,2019,0
Washington,Avista Utilities,99016,July,2019,1
Washington,Avista Utilities,99018,July,2019,0
Washington,Avista Utilities,99019,July,2019,4
Washington,Avista Utilities,99020,July,2019,0
Washington,Avista Utilities,99021,July,2019,2
Washington,Avista Utilities,99022,July,2019,4
Washington,Avista Utilities,99023,July,2019,0
Washington,Avista Utilities,99025,July,2019,3
Washington,Avista Utilities,99026,July,2019,4
Washington,Avista Utilities,99027,July,2019,2
Washington,Avista Utilities,99029,July,2019,0
Washington,Avista Utilities,99030,July,2019,4
Washington,Avista Utilities,99031,July,2019,1
Washington,Avista Utilities,99032,July,2019,1
Washington,Avista Utilities,99033,July,2019,6
Washington,Avista Utilities,99034,July,2019,0
Washington,Avista Utilities,99036,July,2019,0
Washington,Avista Utilities,99037,July,2019,7
Washington,Avista Utilities,99039,July,2019,0
Washington,Avista Utilities,99040,July,2019,2
Washington,Avista Utilities,99101,July,2019,1
Washington,Avista Utilities,99102,July,2019,2
Washington,Avista Utilities,99103,July,2019,1
Washington,Avista Utilities,99104,July,2019,0
Washington,Avista Utilities,99107,July,2019,0
Washington,Avista Utilities,99109,July,2019,6
Washington,Avista Utilities,99110,July,2019,4
Washington,Avista Utilities,99111,July,2019,11
Washington,Avista Utilities,99113,July,2019,0
Washington,Avista Utilities,99114,July,2019,21
Washington,Avista Utilities,99117,July,2019,0
Washington,Avista Utilities,99122,July,2019,0
Washington,Avista Utilities,99125,July,2019,2
Washington,Avista Utilities,99126,July,2019,1
Washington,Avista Utilities,99128,July,2019,0
Washington,Avista Utilities,99129,July,2019,1
Washington,Avista Utilities,99130,July,2019,1
Washington,Avista Utilities,99131,July,2019,0
Washington,Avista Utilities,99134,July,2019,1
Washington,Avista Utilities,99137,July,2019,0
Washington,Avista Utilities,99138,July,2019,7
Washington,Avista Utilities,99141,July,2019,3
Washington,Avista Utilities,99143,July,2019,2
Washington,Avista Utilities,99144,July,2019,0
Washington,Avista Utilities,99146,July,2019,0
Washington,Avista Utilities,99148,July,2019,1
Washington,Avista Utilities,99149,July,2019,0
Washington,Avista Utilities,99151,July,2019,0
Washington,Avista Utilities,99156,July,2019,0
Washington,Avista Utilities,99157,July,2019,0
Washington,Avista Utilities,99158,July,2019,1
Washington,Avista Utilities,99159,July,2019,0
Washington,Avista Utilities,99160,July,2019,0
Washington,Avista Utilities,99161,July,2019,4
Washington,Avista Utilities,99163,July,2019,47
Washington,Avista Utilities,99164,July,2019,0
Washington,Avista Utilities,99167,July,2019,0
Washington,Avista Utilities,99169,July,2019,2
Washington,Avista Utilities,99170,July,2019,6
Washington,Avista Utilities,99171,July,2019,2
Washington,Avista Utilities,99173,July,2019,2
Washington,Avista Utilities,99174,July,2019,0
Washington,Avista Utilities,99176,July,2019,0
Washington,Avista Utilities,99179,July,2019,0
Washington,Avista Utilities,99181,July,2019,1
Washington,Avista Utilities,99185,July,2019,0
Washington,Avista Utilities,99201,July,2019,53
Washington,Avista Utilities,99202,July,2019,31
Washington,Avista Utilities,99203,July,2019,10
Washington,Avista Utilities,99204,July,2019,24
Washington,Avista Utilities,99205,July,2019,38
Washington,Avista Utilities,99206,July,2019,22
Washington,Avista Utilities,99207,July,2019,262
Washington,Avista Utilities,99208,July,2019,66
Washington,Avista Utilities,99212,July,2019,67
Washington,Avista Utilities,99216,July,2019,26
Washington,Avista Utilities,99217,July,2019,72
Washington,Avista Utilities,99218,July,2019,13
Washington,Avista Utilities,99219,July,2019,0
Washington,Avista Utilities,99220,July,2019,0
Washington,Avista Utilities,99223,July,2019,22
Washington,Avista Utilities,99224,July,2019,16
Washington,Avista Utilities,99260,July,2019,0
Washington,Avista Utilities,99326,July,2019,0
Washington,Avista Utilities,99335,July,2019,0
Washington,Avista Utilities,99341,July,2019,0
Washington,Avista Utilities,99344,July,2019,25
Washington,Avista Utilities,99371,July,2019,0
Washington,Avista Utilities,99402,July,2019,6
Washington,Avista Utilities,99403,July,2019,28
Washington,Puget Sound Energy Inc,98001,June,2019,14
Washington,Puget Sound Energy Inc,98002,June,2019,63
Washington,Puget Sound Energy Inc,98003,June,2019,233
Washington,Puget Sound Energy Inc,98004,June,2019,40
Washington,Puget Sound Energy Inc,98005,June,2019,12
Washington,Puget Sound Energy Inc,98006,June,2019,9
Washington,Puget Sound Energy Inc,98007,June,2019,12
Washington,Puget Sound Energy Inc,98008,June,2019,2
Washington,Puget Sound Energy Inc,98010,June,2019,1
Washington,Puget Sound Energy Inc,98011,June,2019,21
Washington,Puget Sound Energy Inc,98012,June,2019,2
Washington,Puget Sound Energy Inc,98014,June,2019,0
Washington,Puget Sound Energy Inc,98019,June,2019,3
Washington,Puget Sound Energy Inc,98020,June,2019,8
Washington,Puget Sound Energy Inc,98021,June,2019,2
Washington,Puget Sound Energy Inc,98022,June,2019,0
Washington,Puget Sound Energy Inc,98023,June,2019,173
Washington,Puget Sound Energy Inc,98024,June,2019,0
Washington,Puget Sound Energy Inc,98026,June,2019,23
Washington,Northwest Natural Gas Company,98026,June,2019,0
Washington,Puget Sound Energy Inc,98027,June,2019,6
Washington,Puget Sound Energy Inc,98028,June,2019,18
Washington,Puget Sound Energy Inc,98029,June,2019,2
Washington,Puget Sound Energy Inc,98030,June,2019,95
Washington,Puget Sound Energy Inc,98031,June,2019,106
Washington,Puget Sound Energy Inc,98032,June,2019,118
Washington,Puget Sound Energy Inc,98033,June,2019,5
Washington,Puget Sound Energy Inc,98034,June,2019,56
Washington,Puget Sound Energy Inc,98036,June,2019,12
Washington,Puget Sound Energy Inc,98037,June,2019,10
Washington,Puget Sound Energy Inc,98038,June,2019,15
Washington,Puget Sound Energy Inc,98039,June,2019,0
Washington,Puget Sound Energy Inc,98040,June,2019,28
Washington,Puget Sound Energy Inc,98042,June,2019,61
Washington,Puget Sound Energy Inc,98043,June,2019,1
Washington,Puget Sound Energy Inc,98045,June,2019,0
Washington,Puget Sound Energy Inc,98047,June,2019,11
Washington,Puget Sound Energy Inc,98051,June,2019,0
Washington,Puget Sound Energy Inc,98052,June,2019,40
Washington,Puget Sound Energy Inc,98053,June,2019,16
Washington,Puget Sound Energy Inc,98055,June,2019,49
Washington,Puget Sound Energy Inc,98056,June,2019,55
Washington,Puget Sound Energy Inc,98057,June,2019,86
Washington,Puget Sound Energy Inc,98058,June,2019,22
Washington,Puget Sound Energy Inc,98059,June,2019,20
Washington,Puget Sound Energy Inc,98065,June,2019,0
Washington,Puget Sound Energy Inc,98068,June,2019,0
Washington,Puget Sound Energy Inc,98070,June,2019,22
Washington,Puget Sound Energy Inc,98072,June,2019,28
Washington,Puget Sound Energy Inc,98074,June,2019,2
Washington,Puget Sound Energy Inc,98075,June,2019,1
Washington,Puget Sound Energy Inc,98077,June,2019,2
Washington,Puget Sound Energy Inc,98087,June,2019,15
Washington,Puget Sound Energy Inc,98092,June,2019,57
Washington,Puget Sound Energy Inc,98101,June,2019,0
Washington,Puget Sound Energy Inc,98102,June,2019,10
Washington,Puget Sound Energy Inc,98103,June,2019,26
Washington,Puget Sound Energy Inc,98104,June,2019,0
Washington,Puget Sound Energy Inc,98105,June,2019,10
Washington,Puget Sound Energy Inc,98106,June,2019,15
Washington,Puget Sound Energy Inc,98107,June,2019,18
Washington,Puget Sound Energy Inc,98108,June,2019,8
Washington,Puget Sound Energy Inc,98109,June,2019,22
Washington,Puget Sound Energy Inc,98110,June,2019,0
Washington,Puget Sound Energy Inc,98112,June,2019,4
Washington,Puget Sound Energy Inc,98115,June,2019,2
Washington,Puget Sound Energy Inc,98116,June,2019,17
Washington,Puget Sound Energy Inc,98117,June,2019,48
Washington,Puget Sound Energy Inc,98118,June,2019,7
Washington,Northwest Natural Gas Company,98119,June,2019,0
Washington,Puget Sound Energy Inc,98119,June,2019,32
Washington,Puget Sound Energy Inc,98121,June,2019,5
Washington,Puget Sound Energy Inc,98122,June,2019,19
Washington,Puget Sound Energy Inc,98125,June,2019,8
Washington,Puget Sound Energy Inc,98126,June,2019,29
Washington,Northwest Natural Gas Company,98127,June,2019,0
Washington,Puget Sound Energy Inc,98133,June,2019,25
Washington,Puget Sound Energy Inc,98134,June,2019,0
Washington,Puget Sound Energy Inc,98136,June,2019,16
Washington,Puget Sound Energy Inc,98144,June,2019,20
Washington,Puget Sound Energy Inc,98146,June,2019,22
Washington,Puget Sound Energy Inc,98148,June,2019,15
Washington,Puget Sound Energy Inc,98155,June,2019,0
Washington,Puget Sound Energy Inc,98166,June,2019,14
Washington,Puget Sound Energy Inc,98168,June,2019,19
Washington,Puget Sound Energy Inc,98177,June,2019,29
Washington,Puget Sound Energy Inc,98178,June,2019,5
Washington,Puget Sound Energy Inc,98188,June,2019,16
Washington,Puget Sound Energy Inc,98198,June,2019,66
Washington,Puget Sound Energy Inc,98199,June,2019,25
Washington,Puget Sound Energy Inc,98201,June,2019,5
Washington,Puget Sound Energy Inc,98203,June,2019,2
Washington,Puget Sound Energy Inc,98204,June,2019,4
Washington,Puget Sound Energy Inc,98208,June,2019,3
Washington,Northwest Natural Gas Company,98208,June,2019,0
Washington,Puget Sound Energy Inc,98220,June,2019,0
Washington,Puget Sound Energy Inc,98221,June,2019,15
Washington,Puget Sound Energy Inc,98223,June,2019,0
Washington,Puget Sound Energy Inc,98224,June,2019,0
Washington,Puget Sound Energy Inc,98225,June,2019,62
Washington,Puget Sound Energy Inc,98226,June,2019,83
Washington,Puget Sound Energy Inc,98229,June,2019,11
Washington,Puget Sound Energy Inc,98230,June,2019,30
Washington,Puget Sound Energy Inc,98232,June,2019,0
Washington,Puget Sound Energy Inc,98233,June,2019,19
Washington,Puget Sound Energy Inc,98235,June,2019,0
Washington,Puget Sound Energy Inc,98236,June,2019,0
Washington,Puget Sound Energy Inc,98237,June,2019,3
Washington,Puget Sound Energy Inc,98238,June,2019,0
Washington,Puget Sound Energy Inc,98239,June,2019,1
Washington,Puget Sound Energy Inc,98240,June,2019,1
Washington,Puget Sound Energy Inc,98244,June,2019,0
Washington,Puget Sound Energy Inc,98247,June,2019,0
Washington,Puget Sound Energy Inc,98248,June,2019,22
Washington,Puget Sound Energy Inc,98249,June,2019,3
Washington,Puget Sound Energy Inc,98251,June,2019,0
Washington,Puget Sound Energy Inc,98252,June,2019,0
Washington,Puget Sound Energy Inc,98253,June,2019,0
Washington,Puget Sound Energy Inc,98255,June,2019,2
Washington,Puget Sound Energy Inc,98257,June,2019,3
Washington,Puget Sound Energy Inc,98258,June,2019,2
Washington,Puget Sound Energy Inc,98260,June,2019,0
Washington,Puget Sound Energy Inc,98262,June,2019,0
Washington,Puget Sound Energy Inc,98263,June,2019,0
Washington,Puget Sound Energy Inc,98264,June,2019,1
Washington,Puget Sound Energy Inc,98266,June,2019,0
Washington,Puget Sound Energy Inc,98267,June,2019,0
Washington,Puget Sound Energy Inc,98270,June,2019,5
Washington,Puget Sound Energy Inc,98271,June,2019,2
Washington,Puget Sound Energy Inc,98272,June,2019,0
Washington,Puget Sound Energy Inc,98273,June,2019,39
Washington,Puget Sound Energy Inc,98274,June,2019,11
Washington,Puget Sound Energy Inc,98275,June,2019,2
Washington,Puget Sound Energy Inc,98276,June,2019,0
Washington,Puget Sound Energy Inc,98277,June,2019,73
Washington,Puget Sound Energy Inc,98281,June,2019,6
Washington,Puget Sound Energy Inc,98284,June,2019,31
Washington,Puget Sound Energy Inc,98288,June,2019,0
Washington,Puget Sound Energy Inc,98290,June,2019,0
Washington,Puget Sound Energy Inc,98292,June,2019,0
Washington,Puget Sound Energy Inc,98294,June,2019,0
Washington,Puget Sound Energy Inc,98295,June,2019,0
Washington,Puget Sound Energy Inc,98296,June,2019,0
Washington,Northwest Natural Gas Company,98307,June,2019,0
Washington,Puget Sound Energy Inc,98310,June,2019,53
Washington,Puget Sound Energy Inc,98311,June,2019,35
Washington,Puget Sound Energy Inc,98312,June,2019,77
Washington,Puget Sound Energy Inc,98321,June,2019,1
Washington,Puget Sound Energy Inc,98323,June,2019,0
Washington,Puget Sound Energy Inc,98327,June,2019,24
Washington,Puget Sound Energy Inc,98332,June,2019,6
Washington,Puget Sound Energy Inc,98335,June,2019,12
Washington,Puget Sound Energy Inc,98337,June,2019,12
Washington,Puget Sound Energy Inc,98338,June,2019,0
Washington,Puget Sound Energy Inc,98340,June,2019,0
Washington,Puget Sound Energy Inc,98342,June,2019,0
Washington,Puget Sound Energy Inc,98345,June,2019,0
Washington,Puget Sound Energy Inc,98346,June,2019,1
Washington,Puget Sound Energy Inc,98353,June,2019,0
Washington,Puget Sound Energy Inc,98354,June,2019,7
Washington,Puget Sound Energy Inc,98359,June,2019,0
