state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20661,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20662,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20664,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20675,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20677,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20693,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Charles,20695,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20601,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20607,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20608,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20613,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20735,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20744,0
Maryland,Southern Maryland Electric Cooperative,2024,August,Prince George's,20772,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20606,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20609,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20618,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20619,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20620,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20621,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20622,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20624,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20626,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20627,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20628,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20630,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20634,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20635,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20636,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20650,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20653,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20656,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20659,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20660,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20667,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20670,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20674,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20680,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20684,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20686,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20687,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20690,0
Maryland,Southern Maryland Electric Cooperative,2024,August,St. Mary's,20692,0
Maryland,The Potomac Edison Company,2021,April,Allegany,,0
Maryland,The Potomac Edison Company,2021,April,Carroll,,3
Maryland,The Potomac Edison Company,2021,April,Frederick,,8
Maryland,The Potomac Edison Company,2021,April,Garrett,,1
Maryland,The Potomac Edison Company,2021,April,Howard,,0
Maryland,The Potomac Edison Company,2021,April,Montgomery,,5
Maryland,The Potomac Edison Company,2021,April,Washington,,8
Maryland,The Potomac Edison Company,2021,May,Allegany,,0
Maryland,The Potomac Edison Company,2021,May,Carroll,,0
Maryland,The Potomac Edison Company,2021,May,Frederick,,5
Maryland,The Potomac Edison Company,2021,May,Garrett,,0
Maryland,The Potomac Edison Company,2021,May,Howard,,0
Maryland,The Potomac Edison Company,2021,May,Montgomery,,7
Maryland,The Potomac Edison Company,2021,May,Washington,,1
Maryland,The Potomac Edison Company,2021,June,Allegany,,18
Maryland,The Potomac Edison Company,2021,June,Carroll,,6
Maryland,The Potomac Edison Company,2021,June,Frederick,,13
Maryland,The Potomac Edison Company,2021,June,Garrett,,1
Maryland,The Potomac Edison Company,2021,June,Howard,,0
Maryland,The Potomac Edison Company,2021,June,Montgomery,,4
Maryland,The Potomac Edison Company,2021,June,Washington,,8
Maryland,The Potomac Edison Company,2021,July,Allegany,,16
Maryland,The Potomac Edison Company,2021,July,Carroll,,1
Maryland,The Potomac Edison Company,2021,July,Frederick,,5
Maryland,The Potomac Edison Company,2021,July,Garrett,,0
Maryland,The Potomac Edison Company,2021,July,Howard,,0
Maryland,The Potomac Edison Company,2021,July,Montgomery,,7
Maryland,The Potomac Edison Company,2021,July,Washington,,9
Maryland,The Potomac Edison Company,2021,August,Allegany,,9
Maryland,The Potomac Edison Company,2021,August,Carroll,,1
Maryland,The Potomac Edison Company,2021,August,Frederick,,11
Maryland,The Potomac Edison Company,2021,August,Garrett,,0
Maryland,The Potomac Edison Company,2021,August,Howard,,0
Maryland,The Potomac Edison Company,2021,August,Montgomery,,4
Maryland,The Potomac Edison Company,2021,August,Washington,,10
Maryland,The Potomac Edison Company,2021,October,Allegany,,7
Maryland,The Potomac Edison Company,2021,October,Carroll,,3
Maryland,The Potomac Edison Company,2021,October,Frederick,,5
Maryland,The Potomac Edison Company,2021,October,Garrett,,0
Maryland,The Potomac Edison Company,2021,October,Howard,,0
Maryland,The Potomac Edison Company,2021,October,Montgomery,,4
Maryland,The Potomac Edison Company,2021,October,Washington,,2
Maryland,The Potomac Edison Company,2021,November,Allegany,,0
Maryland,The Potomac Edison Company,2021,November,Carroll,,0
Maryland,The Potomac Edison Company,2021,November,Frederick,,0
Maryland,The Potomac Edison Company,2021,November,Garrett,,0
Maryland,The Potomac Edison Company,2021,November,Howard,,0
Maryland,The Potomac Edison Company,2021,November,Montgomery,,0
Maryland,The Potomac Edison Company,2021,November,Washington,,0
Maryland,The Potomac Edison Company,2021,December,Allegany,,1
Maryland,The Potomac Edison Company,2021,December,Carroll,,0
Maryland,The Potomac Edison Company,2021,December,Frederick,,2
Maryland,The Potomac Edison Company,2021,December,Garrett,,0
Maryland,The Potomac Edison Company,2021,December,Howard,,0
Maryland,The Potomac Edison Company,2021,December,Montgomery,,0
Maryland,The Potomac Edison Company,2021,December,Washington,,1
Maryland,The Potomac Edison Company,2022,January,Allegany,,0
Maryland,The Potomac Edison Company,2022,January,Carroll,,0
Maryland,The Potomac Edison Company,2022,January,Frederick,,0
Maryland,The Potomac Edison Company,2022,January,Garrett,,0
Maryland,The Potomac Edison Company,2022,January,Howard,,0
Maryland,The Potomac Edison Company,2022,January,Montgomery,,0
Maryland,The Potomac Edison Company,2022,January,Washington,,0
Maryland,The Potomac Edison Company,2022,February,Allegany,,0
Maryland,The Potomac Edison Company,2022,February,Carroll,,0
Maryland,The Potomac Edison Company,2022,February,Frederick,,0
Maryland,The Potomac Edison Company,2022,February,Garrett,,0
Maryland,The Potomac Edison Company,2022,February,Howard,,0
Maryland,The Potomac Edison Company,2022,February,Montgomery,,0
Maryland,The Potomac Edison Company,2022,February,Washington,,0
Maryland,The Potomac Edison Company,2022,March,Allegany,,0
Maryland,The Potomac Edison Company,2022,March,Carroll,,0
Maryland,The Potomac Edison Company,2022,March,Frederick,,0
Maryland,The Potomac Edison Company,2022,March,Garrett,,0
Maryland,The Potomac Edison Company,2022,March,Howard,,0
Maryland,The Potomac Edison Company,2022,March,Montgomery,,0
Maryland,The Potomac Edison Company,2022,March,Washington,,0
Maryland,The Potomac Edison Company,2022,April,Allegany,,12
Maryland,The Potomac Edison Company,2022,April,Carroll,,0
Maryland,The Potomac Edison Company,2022,April,Frederick,,11
Maryland,The Potomac Edison Company,2022,April,Garrett,,3
Maryland,The Potomac Edison Company,2022,April,Howard,,0
Maryland,The Potomac Edison Company,2022,April,Montgomery,,2
Maryland,The Potomac Edison Company,2022,April,Washington,,1
Maryland,The Potomac Edison Company,2022,May,Allegany,,5
Maryland,The Potomac Edison Company,2022,May,Carroll,,1
Maryland,The Potomac Edison Company,2022,May,Frederick,,8
Maryland,The Potomac Edison Company,2022,May,Garrett,,3
Maryland,The Potomac Edison Company,2022,May,Howard,,0
Maryland,The Potomac Edison Company,2022,May,Montgomery,,1
Maryland,The Potomac Edison Company,2022,May,Washington,,4
Maryland,The Potomac Edison Company,2022,June,Allegany,,16
Maryland,The Potomac Edison Company,2022,June,Carroll,,0
Maryland,The Potomac Edison Company,2022,June,Frederick,,8
Maryland,The Potomac Edison Company,2022,June,Garrett,,2
Maryland,The Potomac Edison Company,2022,June,Howard,,0
Maryland,The Potomac Edison Company,2022,June,Montgomery,,4
Maryland,The Potomac Edison Company,2022,June,Washington,,4
Maryland,The Potomac Edison Company,2022,July,Allegany,,9
Maryland,The Potomac Edison Company,2022,July,Carroll,,1
Maryland,The Potomac Edison Company,2022,July,Frederick,,10
Maryland,The Potomac Edison Company,2022,July,Garrett,,0
Maryland,The Potomac Edison Company,2022,July,Howard,,0
Maryland,The Potomac Edison Company,2022,July,Montgomery,,2
Maryland,The Potomac Edison Company,2022,July,Washington,,7
Maryland,The Potomac Edison Company,2022,August,Allegany,,7
Maryland,The Potomac Edison Company,2022,August,Carroll,,0
Maryland,The Potomac Edison Company,2022,August,Frederick,,5
Maryland,The Potomac Edison Company,2022,August,Garrett,,0
Maryland,The Potomac Edison Company,2022,August,Howard,,0
Maryland,The Potomac Edison Company,2022,August,Montgomery,,0
Maryland,The Potomac Edison Company,2022,August,Washington,,5
Maryland,The Potomac Edison Company,2022,September,Allegany,,5
Maryland,The Potomac Edison Company,2022,September,Carroll,,1
Maryland,The Potomac Edison Company,2022,September,Frederick,,11
Maryland,The Potomac Edison Company,2022,September,Garrett,,0
Maryland,The Potomac Edison Company,2022,September,Howard,,0
Maryland,The Potomac Edison Company,2022,September,Montgomery,,5
Maryland,The Potomac Edison Company,2022,September,Washington,,2
Maryland,The Potomac Edison Company,2022,October,Allegany,,17
Maryland,The Potomac Edison Company,2022,October,Carroll,,2
Maryland,The Potomac Edison Company,2022,October,Frederick,,6
Maryland,The Potomac Edison Company,2022,October,Garrett,,0
Maryland,The Potomac Edison Company,2022,October,Howard,,0
Maryland,The Potomac Edison Company,2022,October,Montgomery,,0
Maryland,The Potomac Edison Company,2022,October,Washington,,4
Maryland,The Potomac Edison Company,2022,November,Allegany,,0
Maryland,The Potomac Edison Company,2022,November,Carroll,,0
Maryland,The Potomac Edison Company,2022,November,Frederick,,0
Maryland,The Potomac Edison Company,2022,November,Garrett,,0
Maryland,The Potomac Edison Company,2022,November,Howard,,0
Maryland,The Potomac Edison Company,2022,November,Montgomery,,0
Maryland,The Potomac Edison Company,2022,November,Washington,,0
Maryland,The Potomac Edison Company,2022,December,Allegany,,0
Maryland,The Potomac Edison Company,2022,December,Carroll,,0
Maryland,The Potomac Edison Company,2022,December,Frederick,,0
Maryland,The Potomac Edison Company,2022,December,Garrett,,0
Maryland,The Potomac Edison Company,2022,December,Howard,,0
Maryland,The Potomac Edison Company,2022,December,Montgomery,,0
Maryland,The Potomac Edison Company,2022,December,Washington,,0
Maryland,The Potomac Edison Company,2023,January,Allegany,,0
Maryland,The Potomac Edison Company,2023,January,Carroll,,0
Maryland,The Potomac Edison Company,2023,January,Frederick,,0
Maryland,The Potomac Edison Company,2023,January,Garrett,,0
Maryland,The Potomac Edison Company,2023,January,Howard,,0
Maryland,The Potomac Edison Company,2023,January,Montgomery,,0
Maryland,The Potomac Edison Company,2023,January,Washington,,0
Maryland,The Potomac Edison Company,2023,February,Allegany,,0
Maryland,The Potomac Edison Company,2023,February,Carroll,,0
Maryland,The Potomac Edison Company,2023,February,Frederick,,2
Maryland,The Potomac Edison Company,2023,February,Garrett,,0
Maryland,The Potomac Edison Company,2023,February,Howard,,0
Maryland,The Potomac Edison Company,2023,February,Montgomery,,0
Maryland,The Potomac Edison Company,2023,February,Washington,,0
Maryland,The Potomac Edison Company,2023,March,Allegany,,0
Maryland,The Potomac Edison Company,2023,March,Carroll,,0
Maryland,The Potomac Edison Company,2023,March,Frederick,,0
Maryland,The Potomac Edison Company,2023,March,Garrett,,0
Maryland,The Potomac Edison Company,2023,March,Howard,,0
Maryland,The Potomac Edison Company,2023,March,Montgomery,,0
Maryland,The Potomac Edison Company,2023,March,Washington,,0
Maryland,The Potomac Edison Company,2023,April,Allegany,,123
Maryland,The Potomac Edison Company,2023,April,Carroll,,11
Maryland,The Potomac Edison Company,2023,April,Frederick,,305
Maryland,The Potomac Edison Company,2023,April,Garrett,,62
Maryland,The Potomac Edison Company,2023,April,Howard,,0
Maryland,The Potomac Edison Company,2023,April,Montgomery,,23
Maryland,The Potomac Edison Company,2023,April,Washington,,203
Maryland,The Potomac Edison Company,2023,May,Allegany,,320
Maryland,The Potomac Edison Company,2023,May,Carroll,,100
Maryland,The Potomac Edison Company,2023,May,Frederick,,433
Maryland,The Potomac Edison Company,2023,May,Garrett,,139
Maryland,The Potomac Edison Company,2023,May,Howard,,7
Maryland,The Potomac Edison Company,2023,May,Montgomery,,308
Maryland,The Potomac Edison Company,2023,May,Washington,,546
Maryland,The Potomac Edison Company,2023,June,Allegany,,260
Maryland,The Potomac Edison Company,2023,June,Carroll,,20
Maryland,The Potomac Edison Company,2023,June,Frederick,,449
Maryland,The Potomac Edison Company,2023,June,Garrett,,67
Maryland,The Potomac Edison Company,2023,June,Howard,,2
Maryland,The Potomac Edison Company,2023,June,Montgomery,,183
Maryland,The Potomac Edison Company,2023,June,Washington,,234
Maryland,The Potomac Edison Company,2023,July,Allegany,,150
Maryland,The Potomac Edison Company,2023,July,Carroll,,22
Maryland,The Potomac Edison Company,2023,July,Frederick,,335
Maryland,The Potomac Edison Company,2023,July,Garrett,,38
Maryland,The Potomac Edison Company,2023,July,Howard,,5
Maryland,The Potomac Edison Company,2023,July,Montgomery,,142
Maryland,The Potomac Edison Company,2023,July,Washington,,181
Maryland,The Potomac Edison Company,2023,August,Allegany,,178
Maryland,The Potomac Edison Company,2023,August,Carroll,,25
Maryland,The Potomac Edison Company,2023,August,Frederick,,426
Maryland,The Potomac Edison Company,2023,August,Garrett,,86
Maryland,The Potomac Edison Company,2023,August,Howard,,2
Maryland,The Potomac Edison Company,2023,August,Montgomery,,170
Maryland,The Potomac Edison Company,2023,August,Washington,,256
Maryland,The Potomac Edison Company,2023,September,Allegany,,171
Maryland,The Potomac Edison Company,2023,September,Carroll,,29
Maryland,The Potomac Edison Company,2023,September,Frederick,,244
Maryland,The Potomac Edison Company,2023,September,Garrett,,67
Maryland,The Potomac Edison Company,2023,September,Howard,,5
Maryland,The Potomac Edison Company,2023,September,Montgomery,,60
Maryland,The Potomac Edison Company,2023,September,Washington,,218
Maryland,The Potomac Edison Company,2023,October,Allegany,,193
Maryland,The Potomac Edison Company,2023,October,Carroll,,23
Maryland,The Potomac Edison Company,2023,October,Frederick,,388
Maryland,The Potomac Edison Company,2023,October,Garrett,,70
Maryland,The Potomac Edison Company,2023,October,Howard,,2
Maryland,The Potomac Edison Company,2023,October,Montgomery,,232
Maryland,The Potomac Edison Company,2023,October,Washington,,241
Maryland,The Potomac Edison Company,2023,November,Allegany,,2
Maryland,The Potomac Edison Company,2023,November,Carroll,,0
Maryland,The Potomac Edison Company,2023,November,Frederick,,2
Maryland,The Potomac Edison Company,2023,November,Garrett,,0
Maryland,The Potomac Edison Company,2023,November,Howard,,1
Maryland,The Potomac Edison Company,2023,November,Montgomery,,0
Maryland,The Potomac Edison Company,2023,November,Washington,,2
Maryland,The Potomac Edison Company,2023,December,Allegany,,0
Maryland,The Potomac Edison Company,2023,December,Carroll,,0
Maryland,The Potomac Edison Company,2023,December,Frederick,,3
Maryland,The Potomac Edison Company,2023,December,Garrett,,1
Maryland,The Potomac Edison Company,2023,December,Howard,,0
Maryland,The Potomac Edison Company,2023,December,Montgomery,,0
Maryland,The Potomac Edison Company,2023,December,Washington,,0
Maryland,The Potomac Edison Company,2024,January,Allegany,,3
Maryland,The Potomac Edison Company,2024,January,Carroll,,0
Maryland,The Potomac Edison Company,2024,January,Frederick,,7
Maryland,The Potomac Edison Company,2024,January,Garrett,,0
Maryland,The Potomac Edison Company,2024,January,Howard,,0
Maryland,The Potomac Edison Company,2024,January,Montgomery,,6
Maryland,The Potomac Edison Company,2024,January,Washington,,2
Maryland,The Potomac Edison Company,2024,February,Allegany,,6
Maryland,The Potomac Edison Company,2024,February,Carroll,,10
Maryland,The Potomac Edison Company,2024,February,Frederick,,15
Maryland,The Potomac Edison Company,2024,February,Garrett,,0
Maryland,The Potomac Edison Company,2024,February,Howard,,0
Maryland,The Potomac Edison Company,2024,February,Montgomery,,6
Maryland,The Potomac Edison Company,2024,February,Washington,,7
Maryland,The Potomac Edison Company,2024,March,Allegany,,10
Maryland,The Potomac Edison Company,2024,March,Carroll,,1
Maryland,The Potomac Edison Company,2024,March,Frederick,,16
Maryland,The Potomac Edison Company,2024,March,Garrett,,1
Maryland,The Potomac Edison Company,2024,March,Howard,,0
Maryland,The Potomac Edison Company,2024,March,Montgomery,,9
Maryland,The Potomac Edison Company,2024,March,Washington,,3
Maryland,The Potomac Edison Company,2024,April,Allegany,,218
Maryland,The Potomac Edison Company,2024,April,Carroll,,58
Maryland,The Potomac Edison Company,2024,April,Frederick,,279
Maryland,The Potomac Edison Company,2024,April,Garrett,,131
Maryland,The Potomac Edison Company,2024,April,Howard,,4
Maryland,The Potomac Edison Company,2024,April,Montgomery,,242
Maryland,The Potomac Edison Company,2024,April,Washington,,407
Maryland,The Potomac Edison Company,2024,May,Allegany,,216
Maryland,The Potomac Edison Company,2024,May,Carroll,,36
Maryland,The Potomac Edison Company,2024,May,Frederick,,385
Maryland,The Potomac Edison Company,2024,May,Garrett,,90
Maryland,The Potomac Edison Company,2024,May,Howard,,4
Maryland,The Potomac Edison Company,2024,May,Montgomery,,231
Maryland,The Potomac Edison Company,2024,May,Washington,,266
Maryland,The Potomac Edison Company,2024,June,Allegany,21501,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21502,74
Maryland,The Potomac Edison Company,2024,June,Allegany,21503,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21505,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21520,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21521,2
Maryland,The Potomac Edison Company,2024,June,Allegany,21522,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21523,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21524,3
Maryland,The Potomac Edison Company,2024,June,Allegany,21528,1
Maryland,The Potomac Edison Company,2024,June,Allegany,21529,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21530,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21531,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21532,20
Maryland,The Potomac Edison Company,2024,June,Allegany,21536,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21539,7
Maryland,The Potomac Edison Company,2024,June,Allegany,21540,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21541,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21542,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21543,1
Maryland,The Potomac Edison Company,2024,June,Allegany,21545,5
Maryland,The Potomac Edison Company,2024,June,Allegany,21550,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21555,4
Maryland,The Potomac Edison Company,2024,June,Allegany,21556,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21557,7
Maryland,The Potomac Edison Company,2024,June,Allegany,21560,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21561,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21562,3
Maryland,The Potomac Edison Company,2024,June,Allegany,21713,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21750,0
Maryland,The Potomac Edison Company,2024,June,Allegany,21766,0
Maryland,The Potomac Edison Company,2024,June,Allegany,25434,0
Maryland,The Potomac Edison Company,2024,June,Allegany,26726,0
Maryland,The Potomac Edison Company,2024,June,Carroll,20841,0
Maryland,The Potomac Edison Company,2024,June,Carroll,20872,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21157,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21158,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21502,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21701,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21703,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21710,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21711,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21718,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21727,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21754,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21757,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21770,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21771,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21774,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21776,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21783,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21787,8
Maryland,The Potomac Edison Company,2024,June,Carroll,21790,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21791,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21793,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21797,0
Maryland,The Potomac Edison Company,2024,June,Carroll,21798,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20837,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20838,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20841,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20842,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20871,1
Maryland,The Potomac Edison Company,2024,June,Frederick,20872,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20874,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20876,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20878,0
Maryland,The Potomac Edison Company,2024,June,Frederick,20882,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21157,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21701,33
Maryland,The Potomac Edison Company,2024,June,Frederick,21702,25
Maryland,The Potomac Edison Company,2024,June,Frederick,21703,21
Maryland,The Potomac Edison Company,2024,June,Frederick,21704,14
Maryland,The Potomac Edison Company,2024,June,Frederick,21710,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21713,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21714,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21716,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21717,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21718,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21719,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21727,6
Maryland,The Potomac Edison Company,2024,June,Frederick,21740,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21754,2
Maryland,The Potomac Edison Company,2024,June,Frederick,21755,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21757,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21758,3
Maryland,The Potomac Edison Company,2024,June,Frederick,21759,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21762,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21769,5
Maryland,The Potomac Edison Company,2024,June,Frederick,21770,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21771,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21773,5
Maryland,The Potomac Edison Company,2024,June,Frederick,21774,2
Maryland,The Potomac Edison Company,2024,June,Frederick,21775,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21776,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21777,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21778,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21779,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21780,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21783,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21787,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21788,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21790,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21791,1
Maryland,The Potomac Edison Company,2024,June,Frederick,21792,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21793,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21797,0
Maryland,The Potomac Edison Company,2024,June,Frederick,21798,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21501,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21502,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21520,3
Maryland,The Potomac Edison Company,2024,June,Garrett,21521,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21522,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21523,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21531,4
Maryland,The Potomac Edison Company,2024,June,Garrett,21532,5
Maryland,The Potomac Edison Company,2024,June,Garrett,21536,6
Maryland,The Potomac Edison Company,2024,June,Garrett,21538,5
Maryland,The Potomac Edison Company,2024,June,Garrett,21539,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21540,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21541,6
Maryland,The Potomac Edison Company,2024,June,Garrett,21542,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21550,33
Maryland,The Potomac Edison Company,2024,June,Garrett,21555,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21557,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21561,3
Maryland,The Potomac Edison Company,2024,June,Garrett,21562,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21710,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21771,0
Maryland,The Potomac Edison Company,2024,June,Garrett,21783,0
Maryland,The Potomac Edison Company,2024,June,Howard,20872,0
Maryland,The Potomac Edison Company,2024,June,Howard,20882,0
Maryland,The Potomac Edison Company,2024,June,Howard,21754,0
Maryland,The Potomac Edison Company,2024,June,Howard,21757,0
Maryland,The Potomac Edison Company,2024,June,Howard,21765,0
Maryland,The Potomac Edison Company,2024,June,Howard,21769,0
Maryland,The Potomac Edison Company,2024,June,Howard,21771,2
Maryland,The Potomac Edison Company,2024,June,Howard,21774,0
Maryland,The Potomac Edison Company,2024,June,Howard,21791,0
Maryland,The Potomac Edison Company,2024,June,Howard,21797,0
Maryland,The Potomac Edison Company,2024,June,Howard,21798,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20837,5
Maryland,The Potomac Edison Company,2024,June,Montgomery,20838,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20839,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20841,1
Maryland,The Potomac Edison Company,2024,June,Montgomery,20842,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20871,35
Maryland,The Potomac Edison Company,2024,June,Montgomery,20872,15
Maryland,The Potomac Edison Company,2024,June,Montgomery,20874,67
Maryland,The Potomac Edison Company,2024,June,Montgomery,20876,12
Maryland,The Potomac Edison Company,2024,June,Montgomery,20877,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20878,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20879,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,20882,6
Maryland,The Potomac Edison Company,2024,June,Montgomery,21703,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,21704,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,21770,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,21771,1
